github.com/libdns/libdns,https://github.com/libdns/libdns/blob/v1.1.1/LICENSE,MIT
github.com/manifoldco/promptui,https://github.com/manifoldco/promptui/blob/v0.9.0/LICENSE.md,BSD-3-Clause
github.com/mattn/go-colorable,https://github.com/mattn/go-colorable/blob/v0.1.15/LICENSE,MIT
github.com/mattn/go-isatty,https://github.com/mattn/go-isatty/blob/v0.0.22/LICENSE,MIT
github.com/maypok86/otter/v2,https://github.com/maypok86/otter/blob/v2.3.0/LICENSE,Apache-2.0
github.com/mgutz/ansi,https://github.com/mgutz/ansi/blob/d51e80ef957d/LICENSE,MIT
github.com/mholt/acmez/v3,https://github.com/mholt/acmez/blob/v3.1.6/LICENSE,Apache-2.0
github.com/miekg/dns,https://github.com/miekg/dns/blob/v1.1.72/LICENSE,BSD-3-Clause
github.com/mitchellh/copystructure,https://github.com/mitchellh/copystructure/blob/v1.2.0/LICENSE,MIT
github.com/mitchellh/go-ps,https://github.com/mitchellh/go-ps/blob/v1.0.0/LICENSE.md,MIT
github.com/mitchellh/reflectwalk,https://github.com/mitchellh/reflectwalk/blob/v1.0.2/LICENSE,MIT
github.com/mschoch/smat,https://github.com/mschoch/smat/blob/v0.2.0/LICENSE,Apache-2.0
github.com/munnerz/goautoneg,https://github.com/munnerz/goautoneg/blob/a7dc8b61c822/LICENSE,BSD-3-Clause
github.com/oasdiff/yaml,https://github.com/oasdiff/yaml/blob/v0.1.0/LICENSE,MIT
github.com/oasdiff/yaml,https://github.com/oasdiff/yaml/blob/v0.1.0/LICENSE,BSD-3-Clause
github.com/oasdiff/yaml3,https://github.com/oasdiff/yaml3/blob/v0.0.13/LICENSE,MIT
github.com/pbnjay/memory,https://github.com/pbnjay/memory/blob/7b4eea64cf58/LICENSE,BSD-3-Clause
github.com/pires/go-proxyproto,https://github.com/pires/go-proxyproto/blob/v0.12.0/LICENSE,Apache-2.0
github.com/pkg/errors,https://github.com/pkg/errors/blob/v0.9.1/LICENSE,BSD-2-Clause
github.com/pmezard/go-difflib/difflib,https://github.com/pmezard/go-difflib/blob/5d4384ee4fb2/LICENSE,BSD-3-Clause
